"","id","name","sensor","unit","dur_code","collection_method","start_date","end_date"
"909","SNC","SUNRISE CLUB","EL CND","mS/cm","hourly","MICROWAVE",1994-07-01,2007-05-23
"910","SNP","SAN PABLO CREEK AT LA HONDA ROAD","RIV STG","FEET","event","DATA XCHG-CCC",2017-05-04,2021-06-01
"911","SR3","THREE MILE SLOUGH AT SAN JOAQUIN R","BAT VOL","VOLTS","event","SATELLITE",NA,2021-06-01
"912","SR3","THREE MILE SLOUGH AT SAN JOAQUIN R","EL COND","uS/cm","event","SATELLITE",2016-02-11,2021-06-01
"913","SR3","THREE MILE SLOUGH AT SAN JOAQUIN R","RIV STG","FEET","event","SATELLITE",2016-02-11,2021-06-01
"914","SR3","THREE MILE SLOUGH AT SAN JOAQUIN R","TEMPW C","DEG C","event","SATELLITE",2016-02-11,2021-06-01
"915","SRE","SHASTA R NR EDGEWOOD","BAT VOL","VOLTS","event","SATELLITE",2004-06-24,2021-06-01
"916","SRE","SHASTA R NR EDGEWOOD","RIV STG","FEET","event","SATELLITE",2004-06-24,2021-06-01
"917","SRG","SHASTA R NR GRENADA","RIV STG","FEET","event","SATELLITE",2004-06-24,2013-04-17
"918","SRG","SHASTA R NR GRENADA","TEMP W","DEG F","event","SATELLITE",2005-08-24,2013-04-17
"919","SRG","SHASTA R NR GRENADA","BAT VOL","VOLTS","hourly","SATELLITE",2004-06-24,2013-04-17
"920","SSK","SACRAMENTO SLOUGH NR KARNAK","RIV STG","FEET","event","SATELLITE",1997-10-21,2014-01-12
"921","SSK","SACRAMENTO SLOUGH NR KARNAK","BAT VOL","VOLTS","hourly","SATELLITE",1997-10-22,2014-01-12
"922","SSK","SACRAMENTO SLOUGH NR KARNAK","RIV STG","FEET","hourly","SATELLITE",1997-10-22,2014-01-12
"923","SSK","SACRAMENTO SLOUGH NR KARNAK","FLOW","CFS","event","COMPUTED",1997-10-21,2012-01-01
"924","SSK","SACRAMENTO SLOUGH NR KARNAK","FLOW","CFS","hourly","COMPUTED",1997-10-22,2012-01-01
"925","SSW","SACRAMENTO R ABV SACRAMENTO WEIR","BAT VOL","VOLTS","event","SATELLITE",2017-10-16,2021-06-01
"926","SSW","SACRAMENTO R ABV SACRAMENTO WEIR","RIV STG","FEET","event","SATELLITE",2017-10-16,2021-06-01
"927","STF","SANTA CLARA RIVER AT FREEMAN DIVERSION","RIV STG","FEET","event","DATA XCHG-NWS",2005-01-06,2021-06-01
"928","SUC","SUISUN CREEK AT CORDELIA RD","BAT VOL","VOLTS","event","DATA XCHG-DWR DES",2010-03-08,2016-12-31
"929","SUC","SUISUN CREEK AT CORDELIA RD","RIV STG","FEET","event","DATA XCHG-DWR DES",2010-03-08,2016-12-31
"930","SUC","SUISUN CREEK AT CORDELIA RD","BAT VOL","VOLTS","hourly","DATA XCHG-DWR DES",2010-03-08,2016-12-31
"931","SUC","SUISUN CREEK AT CORDELIA RD","RIV STG","FEET","hourly","DATA XCHG-DWR DES",2010-03-08,2016-12-31
"932","SWC","S. FK WILLOW CK BLW BROWN'S CK DIV DAM","RIV STG","FEET","event","SATELLITE",2007-01-31,2021-06-01
"933","SWC","S. FK WILLOW CK BLW BROWN'S CK DIV DAM","BAT VOL","VOLTS","hourly","SATELLITE",2007-01-31,2021-06-01
"934","TEH","SACRAMENTO RIVER AT TEHAMA BRIDGE","RIV STG","FEET","event","SATELLITE",1995-02-24,2021-06-01
"935","TEH","SACRAMENTO RIVER AT TEHAMA BRIDGE","BAT VOL","VOLTS","hourly","MICROWAVE",1995-01-01,2021-06-01
"936","TEH","SACRAMENTO RIVER AT TEHAMA BRIDGE","RIV STG","FEET","hourly","MICROWAVE",1984-01-01,2021-06-01
"937","TEH","SACRAMENTO RIVER AT TEHAMA BRIDGE","STAGE F","FEET","hourly","DATA XCHG-NWS",2009-10-07,2009-10-07
"938","TEH","SACRAMENTO RIVER AT TEHAMA BRIDGE","BAT VOL","VOLTS","event","SATELLITE",1995-02-24,2008-01-31
"939","TIL","TID CANAL AT LA GRANGE","FLOW","CFS","hourly","SATELLITE",1997-10-24,2016-04-19
"940","TLR","TULE R NR ROAD 64","BAT VOL","VOLTS","event","SATELLITE",2008-10-09,2021-06-01
"941","TLR","TULE R NR ROAD 64","RIV STG","FEET","event","SATELLITE",2008-10-09,2021-06-01
"942","TMP","TOMASINI POINT","RAIN","INCHES","daily","COMPUTED",2003-10-01,2006-12-08
"943","TMP","TOMASINI POINT","PPT INC","INCHES","daily","COMPUTED",2002-10-01,2006-12-08
"944","TMP","TOMASINI POINT","RAIN","INCHES","event","ALERT",1995-10-01,2006-12-08
"945","TMP","TOMASINI POINT","REL HUM","%","event","ALERT",1995-10-01,2006-12-08
"946","TMP","TOMASINI POINT","RIV STG","FEET","event","ALERT",1995-10-01,2006-12-08
"947","TMP","TOMASINI POINT","TEMP","DEG F","event","ALERT",1995-10-01,2006-12-08
"948","TMP","TOMASINI POINT","WIND DR","DEG","event","ALERT",1995-10-01,2006-12-08
"949","TMP","TOMASINI POINT","WIND SP","MPH","event","ALERT",1995-10-01,2006-12-08
"950","TPI","TOM PAINE SLOUGH ABV INTAKE STRUCTURE","BAT VOL","VOLTS","event","SATELLITE",2004-06-10,2021-06-01
"951","TPI","TOM PAINE SLOUGH ABV INTAKE STRUCTURE","EL COND","uS/cm","event","SATELLITE",2004-06-10,2021-06-01
"952","TPI","TOM PAINE SLOUGH ABV INTAKE STRUCTURE","RIV STG","FEET","event","SATELLITE",2004-06-10,2021-06-01
"953","TPI","TOM PAINE SLOUGH ABV INTAKE STRUCTURE","TEMP W","DEG F","event","SATELLITE",2004-06-10,2021-06-01
"954","TPI","TOM PAINE SLOUGH ABV INTAKE STRUCTURE","RIVST88","FEET","event","COMPUTED",2006-02-02,2006-09-30
"955","TPP","TOM PAINE SLOUGH NR PESCADERO","RIV STG","FEET","event","SATELLITE",2005-04-08,2021-06-01
"956","TPP","TOM PAINE SLOUGH NR PESCADERO","BAT VOL","VOLTS","hourly","SATELLITE",2005-04-08,2021-06-01
"957","TPP","TOM PAINE SLOUGH NR PESCADERO","RIVST88","FEET","event","COMPUTED",2006-02-02,2006-09-30
"958","TPS","TOM PAINE SLOUGH ABV THE MOUTH","BAT VOL","VOLTS","event","SATELLITE",2004-05-21,2021-06-01
"959","TPS","TOM PAINE SLOUGH ABV THE MOUTH","EL COND","uS/cm","event","SATELLITE",2004-05-21,2021-06-01
"960","TPS","TOM PAINE SLOUGH ABV THE MOUTH","RIV STG","FEET","event","SATELLITE",2004-05-21,2021-06-01
"961","TPS","TOM PAINE SLOUGH ABV THE MOUTH","TEMP W","DEG F","event","SATELLITE",2004-05-21,2021-06-01
"962","TPS","TOM PAINE SLOUGH ABV THE MOUTH","RIVST29","FEET","event","COMPUTED",2005-05-01,2006-10-02
"963","TPS","TOM PAINE SLOUGH ABV THE MOUTH","RIVST88","FEET","event","COMPUTED",2006-02-02,2006-09-30
"964","TRT","TULUMNE R AT TUOLUMNE CITY","BAT VOL","VOLTS","event","SATELLITE",2019-04-29,2021-06-01
"965","TRT","TULUMNE R AT TUOLUMNE CITY","FLOW","CFS","event","COMPUTED",2019-12-18,2021-06-01
"966","TRT","TULUMNE R AT TUOLUMNE CITY","RIV STG","FEET","event","SATELLITE",2019-04-29,2021-06-01
"967","TSC","SF TULE R NR SUCCESS","BAT VOL","VOLTS","event","SATELLITE",2010-01-20,2021-06-01
"968","TSC","SF TULE R NR SUCCESS","RIV STG","FEET","event","SATELLITE",2010-01-20,2021-06-01
"969","TSG","TULE R NR SPRINGVILLE","BAT VOL","VOLTS","event","SATELLITE",2010-01-20,2021-06-01
"970","TSG","TULE R NR SPRINGVILLE","RIV STG","FEET","event","SATELLITE",2010-01-20,2021-06-01
"971","TSP","NF OF MF TULE R NR SPRINGVILLE","RIV STG","FEET","event","SATELLITE",2008-09-29,2021-06-01
"972","TSP","NF OF MF TULE R NR SPRINGVILLE","BAT VOL","VOLTS","hourly","SATELLITE",2008-09-29,2021-06-01
"973","TUR","KLAMATH R NR KLAMATH (TURWAR CREEK)","RAINTIP","INCHES","event","SATELLITE",1998-10-15,2021-06-01
"974","TUR","KLAMATH R NR KLAMATH (TURWAR CREEK)","BAT VOL","VOLTS","hourly","SATELLITE",1995-01-01,2021-06-01
"975","TUR","KLAMATH R NR KLAMATH (TURWAR CREEK)","RAINTIP","INCHES","hourly","SATELLITE",1998-10-15,2021-06-01
"976","TUR","KLAMATH R NR KLAMATH (TURWAR CREEK)","FLOW","CFS","event","COMPUTED",1995-02-14,2004-07-19
"977","TUR","KLAMATH R NR KLAMATH (TURWAR CREEK)","RIV STG","FEET","event","SATELLITE",1995-02-14,2004-07-19
"978","TUR","KLAMATH R NR KLAMATH (TURWAR CREEK)","FLOW","CFS","hourly","COMPUTED",1984-01-01,2004-07-19
"979","TUR","KLAMATH R NR KLAMATH (TURWAR CREEK)","RIV STG","FEET","hourly","MICROWAVE",1984-01-01,2004-07-19
"980","TUR","KLAMATH R NR KLAMATH (TURWAR CREEK)","M FLOW","CFS","daily","COMPUTED",1993-01-01,2004-07-01
"981","TUR","KLAMATH R NR KLAMATH (TURWAR CREEK)","BAT VOL","VOLTS","event","SATELLITE",1995-02-14,2004-07-12
"982","VBR","WILDCAT CREEK AT VALE","RIV STG","FEET","event","DATA XCHG-CCC",2017-01-06,2021-06-01
"983","VCA","SANTA CLARA RIVER AT VICTORIA AVENUE","RIV STG","FEET","event","DATA XCHG-NWS",2009-10-10,2021-06-01
"984","VCA","SANTA CLARA RIVER AT VICTORIA AVENUE","STAGE F","FEET","hourly","COMPUTED",2011-11-01,2011-11-01
"985","VNE","VENICE ISLAND","BAT VOL","VOLTS","hourly","MICROWAVE",1995-01-01,2002-09-19
"986","VNE","VENICE ISLAND","RIV STG","FEET","hourly","MICROWAVE",1985-05-02,2002-09-19
"987","VNE","VENICE ISLAND","RAIN","INCHES","hourly","MICROWAVE",1985-05-02,1997-06-23
"988","VNI","SAN JOAQUIN RIVER AT VENICE ISLAND","RIV STG","FEET","event","SATELLITE",2008-05-07,2021-06-01
"989","VNI","SAN JOAQUIN RIVER AT VENICE ISLAND","BAT VOL","VOLTS","hourly","SATELLITE",1995-01-01,2021-06-01
"990","VNI","SAN JOAQUIN RIVER AT VENICE ISLAND","RIV STG","FEET","hourly","SATELLITE",1985-01-02,2021-06-01
"991","VNI","SAN JOAQUIN RIVER AT VENICE ISLAND","RIVST88","FEET","hourly","COMPUTED",2006-02-02,2006-09-30
"992","VNI","SAN JOAQUIN RIVER AT VENICE ISLAND","BAR PRE","INCHES","hourly","MICROWAVE",1985-01-09,1999-03-11
"993","VNI","SAN JOAQUIN RIVER AT VENICE ISLAND","PPT INC","INCHES","daily","COMPUTED",1987-01-01,1997-10-02
"994","VNI","SAN JOAQUIN RIVER AT VENICE ISLAND","RAIN","INCHES","hourly","MICROWAVE",1985-01-02,1996-12-31
"995","VNM","VAN MAREN","RAINTIP","INCHES","event","DATA XCHG-NWS",1995-10-01,2021-06-01
"996","VNM","VAN MAREN","RIV STG","FEET","event","DATA XCHG-NWS",1995-10-01,2021-06-01
"997","VOL","VOLANTI","EL COND","uS/cm","daily","COMPUTED",2008-03-01,2021-06-01
"998","VOL","VOLANTI","BAT VOL","VOLTS","event","DATA XCHG-DWR DES",2009-05-15,2021-06-01
"999","VOL","VOLANTI","CHLORPH","ug/L","event","DATA XCHG-DWR DES",2020-02-20,2021-06-01
"1000","VOL","VOLANTI","EL COND","uS/cm","event","DATA XCHG-DWR DES",2009-05-15,2021-06-01
"1001","VOL","VOLANTI","RIV STG","FEET","event","DATA XCHG-DWR DES",2009-05-15,2021-06-01
"1002","VOL","VOLANTI","TEMP W","DEG F","event","DATA XCHG-DWR DES",2009-05-15,2021-06-01
"1003","VOL","VOLANTI","DIS OXY","MG/L","event","DATA XCHG-DWR DES",2020-02-20,2021-06-01
"1004","VOL","VOLANTI","PH VAL","PH","event","DATA XCHG-DWR DES",2020-02-20,2021-06-01
"1005","VOL","VOLANTI","TURB W","NTU","event","DATA XCHG-DWR DES",2020-02-20,2021-06-01
"1006","VOL","VOLANTI","BAT VOL","VOLTS","hourly","DATA XCHG-DWR DES",1997-10-27,2021-06-01
"1007","VOL","VOLANTI","CHLORPH","ug/L","hourly","DATA XCHG-DWR DES",2020-02-20,2021-06-01
"1008","VOL","VOLANTI","EL COND","uS/cm","hourly","DATA XCHG-DWR DES",2008-02-28,2021-06-01
"1009","VOL","VOLANTI","RIV STG","FEET","hourly","DATA XCHG-DWR DES",1997-11-05,2021-06-01
"1010","VOL","VOLANTI","TEMP W","DEG F","hourly","DATA XCHG-DWR DES",2000-05-24,2021-06-01
"1011","VOL","VOLANTI","DIS OXY","MG/L","hourly","DATA XCHG-DWR DES",2020-02-20,2021-06-01
"1012","VOL","VOLANTI","PH VAL","PH","hourly","DATA XCHG-DWR DES",2020-02-20,2021-06-01
"1013","VOL","VOLANTI","TURB W","NTU","hourly","DATA XCHG-DWR DES",2020-02-20,2021-06-01
"1014","VOL","VOLANTI","EL CND","mS/cm","hourly","MICROWAVE",1997-11-05,2008-02-28
"1015","VRS","DRY CREEK AT VERNON STREET BRIDGE","RIV STG","FEET","event","DATA XCHG-NWS",1995-10-01,2021-06-01
"1016","W14","W14 WILLOW CK DIV TO NO. 1 CONDUIT","DIVERSN","CFS","daily","DATA XCHG-PGE",2020-01-01,2021-06-01
"1017","W14","W14 WILLOW CK DIV TO NO. 1 CONDUIT","RIV STG","FEET","daily","DATA XCHG-PGE",2020-01-01,2021-06-01
"1018","W14","W14 WILLOW CK DIV TO NO. 1 CONDUIT","BAT VOL","VOLTS","event","SATELLITE",2009-12-31,2021-06-01
"1019","W14","W14 WILLOW CK DIV TO NO. 1 CONDUIT","RIV STG","FEET","event","SATELLITE",2009-12-31,2021-06-01
"1020","W3B","WILLOW CK NR 3RD BRIDGE","RIV STG","FEET","event","SATELLITE",2016-02-29,2021-06-01
"1021","W3B","WILLOW CK NR 3RD BRIDGE","TEMP W","DEG F","event","SATELLITE",2016-02-29,2021-06-01
"1022","WBR","MOKELUMNE RIVER AT WOODBRIDGE","RIV STG","FEET","event","DATA XCHG-NWS",2002-04-08,2021-06-01
"1023","WBR","MOKELUMNE RIVER AT WOODBRIDGE","RIV STG","FEET","hourly","MODEM",1997-01-04,2002-01-25
"1024","WCB","NO FK WILLOW CK BLW BASS LAKE","BAT VOL","VOLTS","event","SATELLITE",2009-01-09,2021-06-01
"1025","WCB","NO FK WILLOW CK BLW BASS LAKE","RIV STG","FEET","event","SATELLITE",2009-01-09,2021-06-01
"1026","WCF","SOUTH FORK WILLOW CREEK NEAR FRUTO","RAINTIP","INCHES","event","SATELLITE",2009-02-26,2021-06-01
"1027","WCF","SOUTH FORK WILLOW CREEK NEAR FRUTO","RIV STG","FEET","event","SATELLITE",1998-11-09,2021-06-01
"1028","WCF","SOUTH FORK WILLOW CREEK NEAR FRUTO","BAT VOL","VOLTS","hourly","SATELLITE",1999-01-27,2021-06-01
"1029","WCF","SOUTH FORK WILLOW CREEK NEAR FRUTO","RAINTIP","INCHES","hourly","SATELLITE",1999-01-27,2021-06-01
"1030","WCF","SOUTH FORK WILLOW CREEK NEAR FRUTO","RIV STG","FEET","hourly","SATELLITE",1999-01-27,2021-06-01
"1031","WCF","SOUTH FORK WILLOW CREEK NEAR FRUTO","TEMP","DEG F","hourly","SATELLITE",2009-02-25,2021-06-01
"1032","WCM",NA,NA,NA,NA,NA,NA,2021-06-01
"1033","WCR","W-26 WILLOW CREEK AT REX RANCH","BAT VOL","VOLTS","event","SATELLITE",2007-10-17,2021-06-01
"1034","WCR","W-26 WILLOW CREEK AT REX RANCH","RIV STG","FEET","event","SATELLITE",2007-10-17,2021-06-01
"1035","WCY","WALNUT CREEK AT YGNACIO VALLEY ROAD","RIV STG","FEET","event","DATA XCHG-CCC",2008-09-16,2021-06-01
"1036","WDB","WALNUT CREEK AT DIAMOND","RIV STG","FEET","event","DATA XCHG-CCC",2017-09-13,2021-06-01
"1037","WFM","WEST FORK MOJAVE RIVER UPPER CLEGHORN","BAT VOL","VOLTS","event","SATELLITE",2005-11-29,2021-06-01
"1038","WFM","WEST FORK MOJAVE RIVER UPPER CLEGHORN","RIV STG","FEET","event","SATELLITE",2005-11-29,2021-06-01
"1039","WGS","SACRAMENTO R AT WALNUT GROVE STAGE","BAT VOL","VOLTS","event","SATELLITE",2016-01-19,2021-06-01
"1040","WGS","SACRAMENTO R AT WALNUT GROVE STAGE","RIV STG","FEET","event","SATELLITE",2016-01-19,2021-06-01
"1041","WLB","WILLOW BROOK NEAR STONY POINT ROAD","RIV STG","FEET","event","SATELLITE",1998-02-23,2021-06-01
"1042","WMR","WALNUT CREEK AT MARSH DRIVE","RIV STG","FEET","event","DATA XCHG-CCC",2017-06-21,2021-06-01
"1043","WRC","WHITE RIVER NEAR COHO","BAT VOL","VOLTS","hourly","SATELLITE",2001-11-25,2021-06-01
"1044","WRC","WHITE RIVER NEAR COHO","RAINTIP","INCHES","hourly","SATELLITE",2001-11-25,2021-06-01
"1045","WRC","WHITE RIVER NEAR COHO","RIV STG","FEET","hourly","SATELLITE",2001-11-25,2021-06-01
"1046","WRC","WHITE RIVER NEAR COHO","RIV STG","FEET","event","SATELLITE",2001-11-25,2016-01-01
"1047","WRM","DRY CK BLW WARM SPRINGS DAM","RIV STG","FEET","event","SATELLITE",2010-01-20,2021-06-01
"1048","WRM","DRY CK BLW WARM SPRINGS DAM","TEMP W","DEG F","event","SATELLITE",2010-01-20,2021-06-01
"1049","WRM","DRY CK BLW WARM SPRINGS DAM","BAT VOL","VOLTS","event","SATELLITE",2010-01-20,2019-03-07
"1050","WRM","DRY CK BLW WARM SPRINGS DAM","FLOW","CFS","event","COMPUTED",2010-12-23,2010-12-31
"1051","WRT","WARTHAN CREEK","RIV STG","FEET","event","SATELLITE",1994-12-27,2021-06-01
"1052","WRT","WARTHAN CREEK","BAT VOL","VOLTS","hourly","SATELLITE",1995-01-01,2021-06-01
"1053","WRT","WARTHAN CREEK","RIV STG","FEET","hourly","SATELLITE",1991-02-08,2021-06-01
"1054","WRV","WHITE RIVER AT ROAD 208","BAT VOL","VOLTS","hourly","SATELLITE",1999-11-24,2021-06-01
"1055","WRV","WHITE RIVER AT ROAD 208","RAINTIP","INCHES","hourly","SATELLITE",1999-11-24,2021-06-01
"1056","WRV","WHITE RIVER AT ROAD 208","RIV STG","FEET","hourly","SATELLITE",1999-11-24,2021-06-01
"1057","WRV","WHITE RIVER AT ROAD 208","RIV STG","FEET","event","SATELLITE",1999-11-24,2016-01-01
"1058","WRV","WHITE RIVER AT ROAD 208","FLOW","CFS","event","COMPUTED",1999-11-24,2004-01-04
"1059","WRV","WHITE RIVER AT ROAD 208","FLOW","CFS","hourly","COMPUTED",1999-11-24,2004-01-01
"1060","YKL","YOKOHL CK - GARCIA BRIDGE","BAT VOL","VOLTS","event","SATELLITE",2010-01-20,2021-06-01
"1061","YKL","YOKOHL CK - GARCIA BRIDGE","RIV STG","FEET","event","SATELLITE",2010-01-20,2021-06-01
"1062","YUB","FEATHER RIVER AT YUBA CITY","RIV STG","FEET","event","SATELLITE",1995-02-23,2021-06-01
"1063","YUB","FEATHER RIVER AT YUBA CITY","BAT VOL","VOLTS","hourly","SATELLITE",1995-01-01,2021-06-01
"1064","YUB","FEATHER RIVER AT YUBA CITY","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",1984-01-01,2021-06-01
"1065","YUB","FEATHER RIVER AT YUBA CITY","STAGE F","FEET","hourly","DATA XCHG-NWS",2009-10-07,2009-10-07
"1066","YUB","FEATHER RIVER AT YUBA CITY","BAT VOL","VOLTS","event","SATELLITE",1995-02-23,2007-06-08
"1067","A0802934",NA,NA,NA,NA,NA,NA,2021-06-01
"1068","A08168C4",NA,NA,NA,NA,NA,NA,2021-06-01
"1069","A080D762",NA,NA,NA,NA,NA,NA,2021-06-01
"1070","A0816616",NA,NA,NA,NA,NA,NA,2021-06-01
"1071","A0817BB2",NA,NA,NA,NA,NA,NA,2021-06-01
"1072","A0810D22",NA,NA,NA,NA,NA,NA,2021-06-01
"1073","15D6039A",NA,NA,NA,NA,NA,NA,2021-06-01
"1074","A0807948",NA,NA,NA,NA,NA,NA,2021-06-01
"1075","A080871E",NA,NA,NA,NA,NA,NA,2021-06-01
"1076","A080FF5C",NA,NA,NA,NA,NA,NA,2021-06-01
"1077","A0800FD8",NA,NA,NA,NA,NA,NA,2021-06-01
"1078","A08064EC",NA,NA,NA,NA,NA,NA,2021-06-01
"1079","A0809ABA",NA,NA,NA,NA,NA,NA,2021-06-01
"1080","A080AF20",NA,NA,NA,NA,NA,NA,2021-06-01
"1081","DFB","DWINNELL DAM  INSTREAM FLOW RELEASES","FLOW.XX","CFS.XX","event","SATELLITE",2014-04-09,2021-06-01
"1082","DID","DCID DEER CK DIVERSION NR VINA","FLOW.XX","CFS.XX","event","COMPUTED",2015-05-01,2021-06-01
"1083","DID","DCID DEER CK DIVERSION NR VINA","RIV STG","FEET","event","SATELLITE",2014-11-07,2021-06-01
"1084","DID","DCID DEER CK DIVERSION NR VINA","BAT VOL","VOLTS","hourly","SATELLITE",2020-03-01,2021-06-01
"1085","DID","DCID DEER CK DIVERSION NR VINA","FLOW","CFS","event","SATELLITE",2014-11-07,2020-07-21
"1086","DID","DCID DEER CK DIVERSION NR VINA","BAT VOL","VOLTS","event","SATELLITE",2014-11-07,2019-11-18
"1087","DNB","SAN JOAQUIN R AT DONNY BRIDGE","EL COND","uS/cm","event","SATELLITE",2004-06-16,2021-06-01
"1088","DNB","SAN JOAQUIN R AT DONNY BRIDGE","FLOW","CFS","event","COMPUTED",2004-06-16,2021-06-01
"1089","DNB","SAN JOAQUIN R AT DONNY BRIDGE","RIV STG","FEET","event","SATELLITE",2004-06-16,2021-06-01
"1090","DNB","SAN JOAQUIN R AT DONNY BRIDGE","TEMP W","DEG F","event","SATELLITE",2004-06-16,2021-06-01
"1091","DSN","DRY CREEK NR SNELLING","BAT VOL","VOLTS","event","SATELLITE",2020-06-22,2021-06-01
"1092","DSN","DRY CREEK NR SNELLING","FLOW","CFS","event","COMPUTED",1997-04-21,2021-06-01
"1093","DSN","DRY CREEK NR SNELLING","RAINTIP","INCHES","event","SATELLITE",2012-09-27,2021-06-01
"1094","DSN","DRY CREEK NR SNELLING","RIV STG","FEET","event","SATELLITE",1997-04-21,2021-06-01
"1095","DSN","DRY CREEK NR SNELLING","BAT VOL","VOLTS","hourly","FROM 15-MINUTE DATA",1997-04-22,2021-06-01
"1096","DSN","DRY CREEK NR SNELLING","FLOW","CFS","hourly","FROM 15-MINUTE DATA",1997-04-24,2021-06-01
"1097","DSN","DRY CREEK NR SNELLING","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",1997-04-22,2021-06-01
"1098","DSN","DRY CREEK NR SNELLING","RAINTIP","INCHES","hourly","SATELLITE",1998-04-30,2012-09-27
"1099","DSW","DWINNELL DAM SEEPAGE WEIR","FLOW.XX","CFS.XX","event","SATELLITE",2012-07-20,2021-06-01
"1100","DVD","DEER CREEK BELOW STANFORD VINA DAM","FLOW","CFS","event","COMPUTED",1997-03-20,2021-06-01
"1101","DVD","DEER CREEK BELOW STANFORD VINA DAM","RIV STG","FEET","event","SATELLITE",1997-03-20,2021-06-01
"1102","DVD","DEER CREEK BELOW STANFORD VINA DAM","TEMP W","DEG F","event","SATELLITE",2013-03-14,2021-06-01
"1103","DVD","DEER CREEK BELOW STANFORD VINA DAM","BAT VOL","VOLTS","hourly","SATELLITE",1997-06-06,2021-06-01
"1104","DVD","DEER CREEK BELOW STANFORD VINA DAM","FLOW","CFS","hourly","COMPUTED",1997-10-17,2021-06-01
"1105","DVD","DEER CREEK BELOW STANFORD VINA DAM","RIV STG","FEET","hourly","SATELLITE",1997-06-06,2021-06-01
"1106","DVD","DEER CREEK BELOW STANFORD VINA DAM","TEMP W","DEG F","hourly","SATELLITE",1997-10-03,2021-06-01
"1107","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","CHLORPH","ug/L","daily","COMPUTED",2013-05-13,2021-06-01
"1108","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","EL COND","uS/cm","daily","COMPUTED",2013-05-13,2021-06-01
"1109","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","M FLOW","CFS","daily","COMPUTED",2013-05-13,2021-06-01
"1110","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","TEMP W","DEG F","daily","COMPUTED",2013-05-13,2021-06-01
"1111","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","DIS OXY","MG/L","daily","COMPUTED",2013-05-13,2021-06-01
"1112","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","PH VAL","PH","daily","COMPUTED",2013-05-13,2021-06-01
"1113","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","TURB W","NTU","daily","COMPUTED",2013-05-13,2021-06-01
"1114","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","BAT VOL","VOLTS","event","SATELLITE",2010-07-23,2021-06-01
"1115","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","CHLORPH","ug/L","event","SATELLITE",2013-04-11,2021-06-01
"1116","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","EL COND","uS/cm","event","SATELLITE",2013-04-11,2021-06-01
"1117","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","FLOW","CFS","event","COMPUTED",2010-07-23,2021-06-01
"1118","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","RIV STG","FEET","event","SATELLITE",2010-07-23,2021-06-01
"1119","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","TEMP W","DEG F","event","SATELLITE",2013-04-11,2021-06-01
"1120","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","DIS OXY","MG/L","event","SATELLITE",2013-04-11,2021-06-01
"1121","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","PH VAL","PH","event","SATELLITE",2013-04-11,2021-06-01
"1122","EBM","EASTSIDE BYPASS BLW MARIPOSA BYPASS","TURB W","NTU","event","SATELLITE",2013-04-11,2021-06-01
"1123","EBY","ELK BAYOU","BAT VOL","VOLTS","event","SATELLITE",2013-04-05,2021-06-01
"1124","EBY","ELK BAYOU","FLOW","CFS","event","COMPUTED",2013-04-08,2021-06-01
"1125","EBY","ELK BAYOU","RIV STG","FEET","event","SATELLITE",2013-04-05,2021-06-01
"1126","ECC","ELIZABETH CANYON CK","BAT VOL","VOLTS","event","SATELLITE",2003-02-03,2021-06-01
"1127","ECC","ELIZABETH CANYON CK","FLOW","CFS","event","COMPUTED",2003-02-03,2021-06-01
"1128","ECC","ELIZABETH CANYON CK","RIV STG","FEET","event","SATELLITE",2003-02-03,2021-06-01
"1129","ERS","EEL RIVER AT SCOTIA","MON FNF","AF","monthly","MANUAL ENTRY",1910-10-01,2021-06-01
"1130","ERS","EEL RIVER AT SCOTIA","MON FLO","AF","monthly","MANUAL ENTRY",1910-10-01,2021-06-01
"1131","EVA","EEL RIVER BELOW VAN ARSDALE DAM 24HR AVG","M FLOW","CFS","daily","DATA XCHG-PGE",2007-03-26,2021-06-01
"1132","EVA","EEL RIVER BELOW VAN ARSDALE DAM 24HR AVG","FLOW","CFS","hourly","DATA XCHG-PGE",2007-03-26,2021-06-01
"1133","F56","NF FEATHER R BL GRIZZLY CREEK","FLOW","CFS","hourly","DATA XCHG-PGE",2013-08-01,2021-06-01
"1134","F57","NF FEATHER R BL ROCK CREEK DIV DAM","FLOW","CFS","hourly","DATA XCHG-PGE",2013-08-01,2021-06-01
